"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Baner odblaskowy","id:1017","10212.2","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","35"
"","variation","Baner odblaskowy","id:1017","11663.7","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","40"
"","variation","Baner odblaskowy","id:1017","13115.3","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","45"
"","variation","Baner odblaskowy","id:1017","14566.9","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","mam spełniający normy drukarni","Ilość","50"
"","variation","Baner odblaskowy","id:1017","444.009","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","1"
"","variation","Baner odblaskowy","id:1017","734.322","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","2"
"","variation","Baner odblaskowy","id:1017","1024.64","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","3"
"","variation","Baner odblaskowy","id:1017","1314.95","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","4"
"","variation","Baner odblaskowy","id:1017","1605.26","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","5"
"","variation","Baner odblaskowy","id:1017","3056.83","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","10"
"","variation","Baner odblaskowy","id:1017","4508.4","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","15"
"","variation","Baner odblaskowy","id:1017","5959.96","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","20"
"","variation","Baner odblaskowy","id:1017","7411.53","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","25"
"","variation","Baner odblaskowy","id:1017","8863.1","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","30"
"","variation","Baner odblaskowy","id:1017","10314.7","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","35"
"","variation","Baner odblaskowy","id:1017","11766.3","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","40"
"","variation","Baner odblaskowy","id:1017","13217.8","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","45"
"","variation","Baner odblaskowy","id:1017","14669.4","Wymiar","200x150 cm","Podłoże","Baner odblaskowy 550g","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zlecam wykonanie profesjonalnego projektu (jednostronny)","Ilość","50"
